Yr,Mo,Date,Product,RequestorTeams,ActivityHead,GLHead,PRType,TotalAmount,RequestCount
2024,7,2024-07-01,Orslim,INTERNATIONAL MARKETS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,94172.39,1
2024,7,2024-07-01,Orslim,WARRIORS,Doctors Printing,Prescription Pads - S&D,Marketing,430465.51,13
2024,7,2024-07-01,Orslim,WARRIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,21715.0,1
2024,7,2024-07-01,Orslim,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,621456.0,7
2024,7,2024-07-01,Orslim,WARRIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,201085.0,3
2024,7,2024-07-01,PARIDOPA,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,190060.0,1
2024,7,2024-07-01,PARIDOPA,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,51850.0,1
2024,7,2024-07-01,PARIDOPA,TITANS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,156000.0,1
2024,7,2024-07-01,PARIDOPA,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,191500.0,1
2024,7,2024-07-01,Ramipace,ALPHA,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,87074.0,2
2024,7,2024-07-01,Ramipace,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,365069.04,2
2024,7,2024-07-01,Ramipace,BRAVO,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,339000.0,1
2024,7,2024-07-01,Ramipace,CHAMPIONS,Doctors Printing,Prescription Pads - S&D,Marketing,172831.6,3
2024,7,2024-07-01,Ramipace,CHAMPIONS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,160374.03,5
2024,7,2024-07-01,Ramipace,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,117238.0,2
2024,7,2024-07-01,Ramipace,CHAMPIONS,Folders,Folders - S&D,Marketing,145200.0,2
2024,7,2024-07-01,Redexa,Strikers (R),Launching,Launching - S&D,Marketing,346600.08,1
2024,7,2024-07-01,Retzole,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,42100.0,1
2024,7,2024-07-01,Revolic,Strikers (R),Launching,Launching - S&D,Marketing,346600.08,1
2024,7,2024-07-01,Rituxim,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,191500.0,1
2024,7,2024-07-01,SACVIN,ALPHA,Doctors Printing,Prescription Pads - S&D,Marketing,508301.7,9
2024,7,2024-07-01,SACVIN,ALPHA,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,594235.0,10
2024,7,2024-07-01,SACVIN,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,1403429.0,16
2024,7,2024-07-01,SACVIN,ALPHA,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,77286.0,2
2024,7,2024-07-01,SACVIN,ALPHA,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,35700.0,3
2024,7,2024-07-01,SACVIN,ALPHA,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,100800.0,1
2024,7,2024-07-01,SACVIN,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,135100.0,1
2024,7,2024-07-01,SPARLIV,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,719130.0,7
2024,7,2024-07-01,SPARLIV,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,1075405.7,7
2024,7,2024-07-01,SPARLIV,TITANS,Folders,Folders - S&D,Marketing,156090.0,1
2024,7,2024-07-01,SPARLIV,TITANS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,159000.0,1
2024,7,2024-07-01,SheVit,INTERNATIONAL MARKETS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,189560.0,1
2024,7,2024-07-01,SheVit,INTERNATIONAL MARKETS,Equipments (With Doctor),Equipments - S&D,Marketing,165000.0,1
2024,7,2024-07-01,SheVit,WARRIORS,Doctors Printing,Prescription Pads - S&D,Marketing,235030.2,5
2024,7,2024-07-01,SheVit,WARRIORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,85000.0,1
2024,7,2024-07-01,SheVit,WARRIORS,Folders,Folders - S&D,Marketing,181500.0,1
2024,7,2024-07-01,SheVit,WARRIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,66475.0,1
2024,7,2024-07-01,SheVit,WARRIORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,164150.0,2
2024,7,2024-07-01,Tansin Family,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,193490.0,4
2024,7,2024-07-01,Tansin Family,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,105827.0,2
2024,7,2024-07-01,Telsarta,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,408000.0,2
2024,7,2024-07-01,Telsarta,NAVIGATORS,Doctors Printing,Prescription Pads - S&D,Marketing,34000.0,1
2024,7,2024-07-01,Telsarta,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,235570.43,3
2024,7,2024-07-01,Telsarta-A,NAVIGATORS,Doctors Printing,Prescription Pads - S&D,Marketing,150780.0,4
2024,7,2024-07-01,Telsarta-A,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,72066.0,2
2024,7,2024-07-01,Telsarta-A,NAVIGATORS,Folders,Folders - S&D,Marketing,30000.0,1
2024,7,2024-07-01,Thewril,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,5000.0,1
2024,7,2024-07-01,Tiocap,INTERNATIONAL MARKETS,Folders,Folders - S&D,Marketing,287873.0,1
2024,7,2024-07-01,Treatan,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,139035.0,4
2024,7,2024-07-01,Treatan,METABOLIZERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,169500.0,1
2024,7,2024-07-01,Treatan,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,99000.0,2
2024,7,2024-07-01,Treatan,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,226391.92,4
2024,7,2024-07-01,Vible,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,94000.0,1
2024,7,2024-07-01,Vible,METABOLIZERS,Doctors Printing,Prescription Pads - S&D,Marketing,391895.0,7
2024,7,2024-07-01,Vible,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,174100.0,1
2024,7,2024-07-01,Vible,METABOLIZERS,Folders,Folders - S&D,Marketing,544500.0,3
2024,7,2024-07-01,Vible,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,108750.0,1
2024,7,2024-07-01,Vible,METABOLIZERS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,81900.0,1
2024,7,2024-07-01,Vible,NAVIGATORS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,156500.0,1
2024,7,2024-07-01,Voxamine,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,995896.0,5
2024,7,2024-07-01,Voxamine,TITANS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,41160.0,1
2024,7,2024-07-01,Voxamine,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,1116826.7,5
2024,7,2024-07-01,Voxamine,TITANS,Folders,Folders - S&D,Marketing,78045.0,1
2024,7,2024-07-01,Xcept B,BRAVO,Doctors Printing,Prescription Pads - S&D,Marketing,6647.4,1
2024,7,2024-07-01,Xcept B,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,81000.0,1
2024,7,2024-07-01,Xilica,TITANS,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,21200.0,3
2024,7,2024-07-01,Xilica,TITANS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,68254.0,2
2024,7,2024-07-01,Xilica,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,1348384.6,18
2024,7,2024-07-01,Xilica,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,250501.0,2
2024,7,2024-07-01,Xilica,TITANS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,156000.0,1
2024,7,2024-07-01,Xilica,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,828500.0,2
2024,7,2024-07-01,Xplended 20,ALPHA,Doctors Printing,Prescription Pads - S&D,Marketing,171860.0,5
2024,7,2024-07-01,Xplended 20,ALPHA,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,226024.0,4
2024,7,2024-07-01,Xplended 20,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,642424.04,6
2024,7,2024-07-01,Xplended 20,ALPHA,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,78107.69,1
2024,7,2024-07-01,Xplended 20,ALPHA,Others,Others - S&D,Marketing,140000.0,1
2024,7,2024-07-01,Xplended 20,ALPHA,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,100800.0,1
2024,7,2024-07-01,Xplended 20,CHALLENGERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,468750.0,1
2024,7,2024-07-01,Xplended 20,CHALLENGERS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,351120.0,1
2024,7,2024-07-01,Xplended 20,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,251422.0,3
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Doctors Printing,Prescription Pads - S&D,Marketing,161890.0,3
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,692225.0,6
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,223732.0,3
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Folders,Folders - S&D,Marketing,145200.0,2
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,157300.0,1
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,95600.0,1
2024,7,2024-07-01,Xplended 20,CHAMPIONS,Workshops (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,187500.0,1
2024,7,2024-07-01,Xplended 20,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,637000.0,1
2024,7,2024-07-01,Xplended 20,"X-TREME,CHAMPIONS,ALPHA",DM Marketing Expenses,DM Marketing Expenses,Marketing,4429485.0,1
2024,7,2024-07-01,Xplended 5-10,ALPHA,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,141300.0,2
2024,7,2024-07-01,Xplended 5-10,ALPHA,Doctors Printing,Prescription Pads - S&D,Marketing,1384274.8,34
2024,7,2024-07-01,Xplended 5-10,ALPHA,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,1095900.03,18
2024,7,2024-07-01,Xplended 5-10,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,4239492.0,34
2024,7,2024-07-01,Xplended 5-10,ALPHA,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,206142.0,9
2024,7,2024-07-01,Xplended 5-10,ALPHA,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,90750.0,2
2024,7,2024-07-01,Xplended 5-10,ALPHA,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,18834.0,1
2024,7,2024-07-01,Xplended 5-10,ALPHA,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,157500.0,2
2024,7,2024-07-01,Xplended 5-10,CHALLENGERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,468750.0,1
2024,7,2024-07-01,Xplended 5-10,CHALLENGERS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,351120.0,1
2024,7,2024-07-01,Xplended 5-10,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,161422.0,2
2024,7,2024-07-01,Xplended 5-10,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,135100.0,1
2024,7,2024-07-01,Xplended 5-10,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,654600.25,2
2024,7,2024-07-01,Xplended 5-10,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,828500.0,2
2024,7,2024-07-01,Xplended 5-10,"X-TREME,CHAMPIONS,ALPHA",DM Marketing Expenses,DM Marketing Expenses,Marketing,4429485.0,1
2024,7,2024-07-01,Xplended EZ,CHALLENGERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,90000.0,1
2024,7,2024-07-01,Zibes,ALPHA,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,141300.0,2
2024,7,2024-07-01,Zibes,ALPHA,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,62700.0,1
2024,7,2024-07-01,Zoltar,METABOLIZERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,9450.0,3
2024,7,2024-07-01,Zoltar,Strikers (R),Equipments (With Doctor),Equipments - S&D,Marketing,83000.0,1
2024,7,2024-07-01,Zoltar,Strikers (R),Launching,Launching - S&D,Marketing,346600.08,1
2024,8,2024-08-01,AD-D,GLADIATORS,Doctors Printing,Prescription Pads - S&D,Marketing,223243.0,3
2024,8,2024-08-01,AD-D,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,37500.0,1
2024,8,2024-08-01,AD-D,GLADIATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,194360.0,1
2024,8,2024-08-01,ALPHA,ALPHA,PDA Refreshers - S&D,PDA Refreshers,Marketing,285406.4,8
2024,8,2024-08-01,ANPLAG,ALPHA,Equipments (With Doctor),Equipments - S&D,Marketing,76500.0,1
2024,8,2024-08-01,ANPLAG,ALPHA,Others,Others - S&D,Marketing,220000.0,1
2024,8,2024-08-01,ANPLAG,ALPHA,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,1718275.0,6
2024,8,2024-08-01,ANPLAG,ALPHA,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,36000.0,1
2024,8,2024-08-01,ANPLAG,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,209388.5,4
2024,8,2024-08-01,ANPLAG,CHAMPIONS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,46200.0,1
2024,8,2024-08-01,ANPLAG,CHAMPIONS,Doctors Printing,Prescription Pads - S&D,Marketing,241890.05,3
2024,8,2024-08-01,ANPLAG,CHAMPIONS,Equipments (With Doctor),Equipments - S&D,Marketing,169900.0,1
2024,8,2024-08-01,Actiflor,Strikers (R),Launching,Launching - S&D,Marketing,594495.0,1
2024,8,2024-08-01,Adfolic,GLADIATORS,Doctors Printing,Prescription Pads - S&D,Marketing,1184193.0,17
2024,8,2024-08-01,Adfolic,GLADIATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,87700.0,2
2024,8,2024-08-01,Adfolic,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,938060.13,10
2024,8,2024-08-01,Adfolic,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,96384.0,3
2024,8,2024-08-01,Adfolic,GLADIATORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,231720.0,9
2024,8,2024-08-01,Adfolic,GLADIATORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,21000.0,1
2024,8,2024-08-01,Adfolic,GLADIATORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1164300.0,2
2024,8,2024-08-01,Adfolic,WARRIORS,Equipments (With Doctor),Equipments - S&D,Marketing,40208.0,1
2024,8,2024-08-01,Africa,INTERNATIONAL MARKETS,Others,Others - S&D,Marketing,107750.0,4
2024,8,2024-08-01,Aireez,INTERNATIONAL MARKETS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,109200.0,1
2024,8,2024-08-01,Anex M,TITANS,Doctors Printing,Prescription Pads - S&D,Marketing,352846.5,4
2024,8,2024-08-01,Anex M,TITANS,Equipments (With Doctor),Equipments - S&D,Marketing,144974.0,1
2024,8,2024-08-01,Anex M,TITANS,Folders,Folders - S&D,Marketing,392000.0,2
2024,8,2024-08-01,Anex M,TITANS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,34500.0,1
2024,8,2024-08-01,Arbi,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,43680.0,1
2024,8,2024-08-01,Arbi,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,62700.0,1
2024,8,2024-08-01,Arbi,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,212200.0,1
2024,8,2024-08-01,Arbi,WINNERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,138267.0,1
2024,8,2024-08-01,Arbi,WINNERS,Screening (With Doctor),Screening - S&D,Marketing,78351.5,2
2024,8,2024-08-01,Arbi A,"INSTITUTIONAL,BD SYRINGE (TEAM)",Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,42000.0,1
2024,8,2024-08-01,Arbi A,NAVIGATORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,106000.0,1
2024,8,2024-08-01,Arbi A,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,234885.0,5
2024,8,2024-08-01,Arbi A,WINNERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,108610.0,2
2024,8,2024-08-01,Arbi A,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,444071.6,7
2024,8,2024-08-01,Arbi A,WINNERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,98724.0,2
2024,8,2024-08-01,Arbi A,WINNERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,38930.95,3
2024,8,2024-08-01,Arbi A,WINNERS,Screening (W/O Doctor),Screening - S&D,Marketing,525585.0,2
2024,8,2024-08-01,Arbi A,WINNERS,Screening (With Doctor),Screening - S&D,Marketing,47935.15,2
2024,8,2024-08-01,Avsar,BRAVO,Others,Others - S&D,Marketing,312500.0,1
2024,8,2024-08-01,Avsar,CHALLENGERS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,283600.0,1
2024,8,2024-08-01,Avsar,CHALLENGERS,Doctors Printing,Prescription Pads - S&D,Marketing,1885772.0,18
2024,8,2024-08-01,Avsar,CHALLENGERS,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,29260.0,1
2024,8,2024-08-01,Avsar,CHALLENGERS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,305013.0,10
2024,8,2024-08-01,Avsar,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,1855922.0,11
2024,8,2024-08-01,Avsar,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,512571.0,5
2024,8,2024-08-01,Avsar,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,2601900.0,1
2024,8,2024-08-01,Avsar,METABOLIZERS,DM Marketing Expenses,DM Marketing Expenses,Marketing,143850.0,1
2024,8,2024-08-01,Avsar,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,141792.0,2
2024,8,2024-08-01,Avsar Plus,BRAVO,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,46380.0,2
2024,8,2024-08-01,Avsar Plus,BRAVO,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,155581.0,3
2024,8,2024-08-01,Avsar Plus,BRAVO,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,Marketing,250500.0,2
2024,8,2024-08-01,Avsar Plus,BRAVO,Doctors Printing,Prescription Pads - S&D,Marketing,515566.7,10
2024,8,2024-08-01,Avsar Plus,BRAVO,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,470001.5,1
2024,8,2024-08-01,Avsar Plus,BRAVO,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,807550.1,15
2024,8,2024-08-01,Avsar Plus,BRAVO,Equipments (With Doctor),Equipments - S&D,Marketing,854948.0,6
2024,8,2024-08-01,Avsar Plus,BRAVO,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,81431.0,1
2024,8,2024-08-01,Avsar Plus,BRAVO,Others,Others - S&D,Marketing,312500.0,1
2024,8,2024-08-01,Avsar Plus,BRAVO,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,Marketing,138045.0,1
2024,8,2024-08-01,Avsar Plus,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,80500.0,1
2024,8,2024-08-01,BYVAS,BRAVO,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,73000.0,1
2024,8,2024-08-01,BYVAS,BRAVO,Equipment Medical & Other (W/O Doctor),Equipments - S&D,Marketing,470001.5,1
2024,8,2024-08-01,BYVAS,BRAVO,Others,Others - S&D,Marketing,312500.0,1
2024,8,2024-08-01,BYVAS,CHALLENGERS,Equipments (With Doctor),Equipments - S&D,Marketing,199999.0,1
2024,8,2024-08-01,BYVAS,CHALLENGERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,173000.0,1
2024,8,2024-08-01,BYVAS,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,1551073.7,17
2024,8,2024-08-01,BYVAS,LEGENDS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,510320.0,7
2024,8,2024-08-01,BYVAS,LEGENDS,Equipments (With Doctor),Equipments - S&D,Marketing,947662.0,9
2024,8,2024-08-01,BYVAS,LEGENDS,Folders,Folders - S&D,Marketing,32000.0,1
2024,8,2024-08-01,BYVAS,LEGENDS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,132300.0,6
2024,8,2024-08-01,BYVAS,LEGENDS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,458770.0,5
2024,8,2024-08-01,BYVAS,NAVIGATORS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,29985.0,1
2024,8,2024-08-01,BYVAS,NAVIGATORS,Doctors Printing,Prescription Pads - S&D,Marketing,141254.1,3
2024,8,2024-08-01,BYVAS,NAVIGATORS,Equipment Medical & Other (With Doctor),Equipments - S&D,Marketing,611105.5,8
2024,8,2024-08-01,BYVAS,NAVIGATORS,Equipments (With Doctor),Equipments - S&D,Marketing,1862594.8,11
2024,8,2024-08-01,BYVAS,NAVIGATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,105376.0,2
2024,8,2024-08-01,BYVAS,NAVIGATORS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,254672.0,2
2024,8,2024-08-01,BYVAS,NAVIGATORS,Screening (With Doctor),Screening - S&D,Marketing,240450.0,2
2024,8,2024-08-01,Bevec,ONCOLOGY,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,117600.0,2
